"","x","y","elevation","slope","aspect","depth","sand","silt","clay","tipi_for","Bodenlands","ele_cat","slope_cat","asp_cat","cat_for"
"447",620600.638826818,5157166.09651792,59,1941,26,288103.607177734,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"448",628900.638826818,5177566.09651792,59,2126,25,132511.093139648,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"449",627700.638826818,5176566.09651792,62,2140,26,160880.767822266,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"450",630000.638826818,5178666.09651792,128,2145,18,113930.084228516,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"451",614100.638826818,5165166.09651792,128,2243,23,245931.045532227,0.270000010728836,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"452",620900.638826818,5157666.09651792,59,2244,30,211803.497314453,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"453",625300.638826818,5172966.09651792,59,1889,31,298433.959960938,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"454",614400.638826818,5165766.09651792,128,2122,23,8917.78469085693,0.270000010728836,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"455",622600.638826818,5160466.09651792,59,2077,21,318121.856689453,0.316000014543533,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"456",620400.638826818,5158566.09651792,62,2088,31,256913.696289062,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"457",622400.638826818,5154566.09651792,62,2306,25,191833.236694336,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"458",614000.638826818,5165566.09651792,128,2222,14,339310.455322266,0.270000010728836,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"459",623300.638826818,5152566.09651792,128,2113,14,234567.489624023,0.25068736076355,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"460",624200.638826818,5168766.09651792,59,2081,26,312439.605712891,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"461",616700.638826818,5164566.09651792,59,2061,25,74920.051574707,0.273999989032745,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"462",616100.638826818,5167466.09651792,128,2066,38,810.565769672394,0.20100000500679,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"463",622600.638826818,5151966.09651792,46,2017,39,306105.041503906,0.241329312324524,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",0,12,2,"AE"
"464",619000.638826818,5157366.09651792,128,1988,33,73788.6505126953,0.17399999499321,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"465",625400.638826818,5171566.09651792,62,2109,26,243445.404052734,0.244786217808723,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"466",621000.638826818,5157266.09651792,59,2138,22,251807.952880859,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"467",618300.638826818,5157866.09651792,52,2056,37,6572.11542129517,0.133000001311302,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"468",620600.638826818,5157066.09651792,59,1984,33,305103.607177734,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"469",627900.638826818,5176466.09651792,128,2052,24,178176.406860352,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"470",623600.638826818,5161366.09651792,59,1953,25,26664.1445159912,0.256999999284744,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"471",615200.638826818,5158066.09651792,128,2021,17,115262.077331543,0.314698427915573,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"472",625900.638826818,5172866.09651792,59,2198,35,309570.587158203,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"473",620800.638826818,5157566.09651792,62,2170,28,222510.711669922,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"474",620400.638826818,5159166.09651792,59,2233,19,224514.190673828,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"475",623000.638826818,5173266.09651792,128,2042,29,130308.090209961,0.293999999761581,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"476",616200.638826818,5167366.09651792,128,2141,33,498.962491750717,0.20100000500679,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"477",621000.638826818,5160366.09651792,59,2110,30,335720.977783203,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"478",625500.638826818,5170566.09651792,59,2193,20,319966.339111328,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"479",621100.638826818,5174166.09651792,128,2100,26,7266.88957214355,0.254000008106232,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"480",614100.638826818,5165466.09651792,128,2253,17,308819.030761719,0.270000010728836,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"481",625400.638826818,5172866.09651792,59,1974,30,298067.810058594,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"482",626400.638826818,5173066.09651792,59,2160,22,352196.411132812,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"483",626500.638826818,5173066.09651792,59,2181,21,310837.341308594,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"484",625600.638826818,5171866.09651792,62,2232,20,266660.64453125,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"485",627700.638826818,5161166.09651792,59,2019,34,332899.719238281,0.222000002861023,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"486",625700.638826818,5172266.09651792,59,2259,31,270213.745117188,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"487",620900.638826818,5156266.09651792,62,2171,31,261494.567871094,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"488",620400.638826818,5158966.09651792,62,2186,26,232971.298217773,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"489",628500.638826818,5177166.09651792,62,2141,20,119985.557556152,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"490",628600.638826818,5176966.09651792,62,2079,26,109398.147583008,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"491",615100.638826818,5158166.09651792,59,2053,15,116807.601928711,0.303721100091934,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"492",615600.638826818,5167066.09651792,128,2146,31,279670.196533203,0.20100000500679,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"493",625200.638826818,5172566.09651792,59,1985,25,293783.386230469,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"494",618200.638826818,5157866.09651792,52,2065,39,355197.204589844,0.133000001311302,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"495",620400.638826818,5173466.09651792,62,2141,36,206522.216796875,0.254000008106232,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"496",614600.638826818,5156066.09651792,59,2094,24,91203.727722168,0.20100000500679,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"497",623600.638826818,5152766.09651792,59,2214,24,185564.346313477,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"498",615600.638826818,5167466.09651792,128,2010,30,345143.463134766,0.20100000500679,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"499",622600.638826818,5161066.09651792,59,1980,26,334969.573974609,0.316000014543533,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"500",629200.638826818,5177166.09651792,59,1946,21,274795.104980469,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"501",620900.638826818,5160266.09651792,59,2123,28,311668.151855469,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"502",620800.638826818,5156566.09651792,59,2130,30,268581.359863281,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"503",625500.638826818,5170866.09651792,59,2099,21,318719.665527344,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"504",628400.638826818,5160966.09651792,59,2062,31,358656.524658203,0.222000002861023,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"505",620700.638826818,5156166.09651792,59,2035,25,257009.429931641,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"506",620300.638826818,5159066.09651792,59,2181,24,218275.451660156,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"507",620800.638826818,5157266.09651792,59,2039,27,241525.955200195,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"508",627800.638826818,5175366.09651792,59,1820,25,326529.998779297,0.211999997496605,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"509",630200.638826818,5178266.09651792,62,2080,22,233753.768920898,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"510",621500.638826818,5160566.09651792,59,2032,26,527.864992618561,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"511",620500.638826818,5159166.09651792,59,2259,24,236726.806640625,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"512",614600.638826818,5154966.09651792,59,2133,27,63181.697845459,0.162000000476837,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"513",614600.638826818,5155166.09651792,59,2022,31,52855.4153442383,0.123319402337074,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"514",625700.638826818,5172866.09651792,59,2110,31,317758.239746094,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"515",614000.638826818,5165266.09651792,128,2200,24,263012.939453125,0.270000010728836,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"516",624300.638826818,5174666.09651792,62,2104,27,132957.885742188,0.24099999666214,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"517",625300.638826818,5172866.09651792,59,1920,31,300623.870849609,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"518",615000.638826818,5158066.09651792,52,2082,16,98411.4685058594,0.395040065050125,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"519",623400.638826818,5160466.09651792,59,2186,34,269326.751708984,0.171000003814697,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"520",629300.638826818,5175966.09651792,62,2179,37,250541.809082031,0.211999997496605,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"521",621500.638826818,5154966.09651792,59,2235,24,233829.605102539,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"522",615600.638826818,5159366.09651792,59,2051,29,55632.6789855957,0.256000012159348,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"523",624800.638826818,5169066.09651792,59,2230,16,310643.157958984,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"524",620600.638826818,5174466.09651792,128,NA,NA,NA,0.254000008106232,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,NA,0,"AE"
"525",622900.638826818,5152466.09651792,59,2005,20,301788.726806641,0.266999989748001,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"526",624500.638826818,5168666.09651792,59,2172,24,326343.627929688,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"527",627300.638826818,5160966.09651792,59,1995,22,5371.63352966309,0.276567548513412,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"528",629100.638826818,5177766.09651792,62,2102,23,134927.108764648,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"529",620600.638826818,5158966.09651792,128,2263,27,241455.261230469,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"530",628700.638826818,5177366.09651792,62,2129,25,133304.626464844,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"531",615100.638826818,5157966.09651792,52,2058,17,80927.5207519531,0.452089965343475,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"532",628900.638826818,5174766.09651792,59,2145,26,50621.696472168,0.211999997496605,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"533",625500.638826818,5172766.09651792,59,2045,28,292984.802246094,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"534",626800.638826818,5161266.09651792,61,2028,35,27319.0631866455,0.194999992847443,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"535",623500.638826818,5161266.09651792,59,2005,20,347654.388427734,0.256999999284744,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"536",626200.638826818,5173566.09651792,59,2022,32,294402.709960938,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"537",622500.638826818,5160666.09651792,59,2005,21,306879.486083984,0.316000014543533,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"538",625300.638826818,5170466.09651792,59,2152,24,281235.198974609,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"539",619000.638826818,5157066.09651792,59,2001,28,87560.9588623047,0.17399999499321,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"540",620600.638826818,5158066.09651792,59,2134,37,285872.894287109,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"541",620500.638826818,5157866.09651792,62,2076,32,261782.745361328,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"542",625800.638826818,5172766.09651792,59,2196,33,314628.753662109,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"543",625300.638826818,5171966.09651792,59,2055,31,276742.034912109,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"544",627700.638826818,5161266.09651792,59,1954,31,336530.090332031,0.222000002861023,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"545",627800.638826818,5161266.09651792,59,1967,30,355353.912353516,0.222000002861023,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"546",630200.638826818,5178466.09651792,62,2132,28,243656.097412109,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"547",623200.638826818,5160866.09651792,59,2002,32,311614.288330078,0.256999999284744,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"548",628000.638826818,5161266.09651792,59,1958,33,3127.13027000427,0.222000002861023,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"549",625100.638826818,5170966.09651792,59,1953,32,336090.240478516,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"550",625800.638826818,5171366.09651792,62,2246,24,244104.217529297,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"551",614500.638826818,5155966.09651792,59,2137,28,92908.4930419922,0.20100000500679,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"552",625800.638826818,5173066.09651792,59,2049,32,318687.164306641,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"553",626300.638826818,5173266.09651792,62,2100,13,297127.471923828,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"554",622700.638826818,5173266.09651792,128,2176,23,120223.663330078,0.293999999761581,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"555",620700.638826818,5158266.09651792,59,2157,34,288441.650390625,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"556",615000.638826818,5157866.09651792,52,2091,18,64597.4960327148,0.448533624410629,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"557",616100.638826818,5167366.09651792,128,2149,33,756.414890289307,0.20100000500679,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"558",621600.638826818,5154766.09651792,59,2204,30,227016.006469727,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"559",619900.638826818,5159966.09651792,59,2057,30,323856.689453125,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"560",619600.638826818,5155066.09651792,59,1997,36,77456.9244384766,0.126000002026558,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"561",628400.638826818,5160866.09651792,59,2133,37,351053.894042969,0.222000002861023,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"562",628900.638826818,5160866.09651792,128,2127,20,64864.1128540039,0.222000002861023,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"563",620700.638826818,5156266.09651792,62,2058,28,248343.795776367,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"564",625700.638826818,5170766.09651792,59,2187,23,304052.856445312,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"565",619400.638826818,5155066.09651792,59,2125,34,77773.0712890625,0.126000002026558,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"566",622800.638826818,5153166.09651792,62,2096,24,243769.348144531,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"567",620800.638826818,5156266.09651792,59,2108,30,251737.106323242,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"568",620600.638826818,5155866.09651792,59,1998,26,280216.003417969,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"569",625700.638826818,5171666.09651792,128,2259,19,254890.899658203,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"570",621000.638826818,5157166.09651792,59,2140,21,285260.498046875,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"571",626500.638826818,5176466.09651792,128,2281,29,170398.696899414,0.189999997615814,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"572",621400.638826818,5174066.09651792,128,2145,25,332280.303955078,0.254000008106232,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"573",627300.638826818,5176166.09651792,128,2033,14,164645.523071289,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"574",620500.638826818,5173466.09651792,62,2168,35,196936.477661133,0.254000008106232,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"575",626500.638826818,5173566.09651792,62,2209,40,261433.349609375,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
