"id","model.climate.tableName","model.site.soilDepth","model.site.pctSand","model.site.pctSilt","model.site.pctClay","model.site.swdC","model.site.otherC","model.site.youngRefractoryC","model.site.availableNitrogen","model.site.youngLabileC","model.site.somC"
9295,"climate261",279.776483774185,46.674919128418,39.4177589416504,13.9173221588135,2518.7763741982,582.085948225225,320.713103855856,61,42196.563378,16241.851558
9151,"climate152",413.033843040466,48.3800010681152,39.4700012207031,12.1599998474121,0,1996.65051,3709.5683,64.25,67686.6388958978,89852.3822690977
9007,"climate152",424.793481826782,48.3800010681152,39.4700012207031,12.1599998474121,715.352636594017,450.927094910256,1409.1931522094,57.75,107568.698516717,21391.9488673443
8865,"climate248",256.100356578827,48.3800010681152,39.4700012207031,12.1599998474121,0,1996.65051,3709.5683,64.25,67686.6388958978,89852.3822690977
8724,"climate248",241.62383377552,48.3800010681152,39.4700012207031,12.1599998474121,0,1996.65051,3709.5683,64.25,67686.6388958978,89852.3822690977
8583,"climate248",229.997709393501,48.3800010681152,39.4700012207031,12.1599998474121,0,1996.65051,3709.5683,57.75,67686.6388958978,89852.3822690977
8444,"climate248",229.920968413353,48.3800010681152,39.4700012207031,12.1599998474121,0,1996.65051,3709.5683,64.25,67686.6388958978,89852.3822690977
8306,"climate248",233.479723334312,48.3800010681152,39.4700012207031,12.1599998474121,193.626540947368,3216.36310721053,156.848007710526,61,42196.563378,16241.851558
8169,"climate236",245.404466986656,48.3800010681152,39.4700012207031,12.1599998474121,142.880968,49.630811,848.317106,61,42196.563378,16241.851558
8033,"climate236",410.694628953934,48.3800010681152,39.4700012207031,12.1599998474121,134.981503257576,1600.81958316667,541.741672924242,64.25,67686.6388958978,89852.3822690977
7898,"climate228",424.793481826782,48.3800010681152,39.4700012207031,12.1599998474121,770.260637815385,1487.61322916923,2129.4629948,57.75,107568.698516717,21391.9488673443
7765,"climate228",1317.36493110657,48.3800010681152,39.4700012207031,12.1599998474121,NA,NA,NA,NA,NA,260680
7634,"climate205",1614.10796642303,48.3800010681152,39.4700012207031,12.1599998474121,NA,NA,NA,NA,NA,NA
7505,"climate205",1633.00001621246,48.3800010681152,39.4700012207031,12.1599998474121,NA,NA,NA,NA,NA,NA
7379,"climate205",1902.84323692322,58.851390838623,32.6364288330078,8.51297187805176,NA,NA,NA,NA,NA,NA
7254,"climate205",1925.99999904633,59.75,32.0499992370605,8.19999980926514,NA,NA,NA,NA,NA,NA
7133,"climate176",1925.99999904633,59.75,32.0499992370605,8.19999980926514,NA,NA,NA,NA,NA,NA
7013,"climate176",1925.99999904633,59.75,32.0499992370605,8.19999980926514,NA,NA,NA,NA,NA,NA
6894,"climate176",1925.99999904633,59.75,32.0499992370605,8.19999980926514,NA,NA,NA,NA,NA,NA
6787,"climate176",1571.74444198608,56.999568939209,36.4140167236328,6.58641338348389,NA,NA,NA,NA,NA,NA
6685,"climate176",1450.77240467072,56.0603446960449,37.9042510986328,6.03540229797363,NA,NA,NA,NA,NA,NA
6582,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
6478,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
6376,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
6275,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
6176,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
6077,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5982,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5890,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5279,"climate167",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5184,"climate167",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5088,"climate167",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
4992,"climate167",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
4897,"climate160",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
4802,"climate160",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
4707,"climate160",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
4612,"climate152",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
4517,"climate152",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
4417,"climate152",638.650834560394,49.635368347168,39.2278213500977,11.1451616287231,NA,NA,NA,NA,NA,NA
4315,"climate152",479.999989271164,48.3800010681152,39.4700012207031,12.1599998474121,NA,NA,NA,NA,NA,NA
4210,"climate152",479.999989271164,48.3800010681152,39.4700012207031,12.1599998474121,NA,NA,NA,NA,NA,NA
4108,"climate130",1284.34920310974,54.7446327209473,38.2421760559082,7.01483821868896,NA,NA,NA,NA,NA,260680
4004,"climate130",543.43193769455,56,38,6,NA,NA,NA,NA,NA,NA
26476,"climate608",0,0,0,0,0,0,0,NA,0,0
26395,"climate522",150.117561221123,51.5741348266602,34.9967346191406,5.52579975128174,NA,NA,NA,NA,NA,NA
26313,"climate616",12.8824347630143,4.42586708068848,3.00326681137085,0.474200040102005,NA,NA,NA,NA,NA,24960
26232,"climate616",0,0,0,0,0,0,0,NA,0,0
26149,"climate616",0,0,0,0,0,0,0,NA,0,0
26064,"climate616",0,0,0,0,0,0,0,NA,0,0
25979,"climate522",21.9396352767944,10.5010223388672,7.12569379806519,1.1251095533371,NA,NA,NA,NA,NA,186886.5302
25892,"climate563",23.8223988562822,11.4021739959717,7.73718976974487,1.2216614484787,NA,NA,NA,NA,NA,186886.5302
25805,"climate563",1.88276381231844,0.901151895523071,0.611495912075043,0.0965519919991493,NA,NA,NA,NA,NA,24960
25718,"climate563",32.6281748712063,13.3381729125977,4.61857461929321,0.796952545642853,NA,NA,NA,NA,NA,107663.1111
25629,"climate563",186.993345618248,66.6529846191406,23.0797538757324,3.98249936103821,NA,NA,NA,NA,NA,NA
25540,"climate553",168.366625905037,65.7969818115234,27.3527641296387,6.8565034866333,NA,NA,NA,NA,NA,NA
25453,"climate553",135.580599308014,44.480052947998,38.2360916137695,17.2751159667969,0,688.293577,470.14922,57.75,20818.1194731035,48222.7925941118
25368,"climate502",133.000001311302,42.689998626709,39.1500015258789,18.1499996185303,0,714.460309057143,2852.61716769683,77.25,20818.1194731035,48222.7925941118
25285,"climate502",133.000001311302,42.689998626709,39.1500015258789,18.1499996185303,0,714.460309057143,2852.61716769683,77.25,20818.1194731035,48222.7925941118
25204,"climate656",175.855875015259,38.8795471191406,39.6354064941406,21.4861316680908,0,714.460309057143,2852.61716769683,77.25,20818.1194731035,48222.7925941118
25127,"climate656",179.533585906029,38.5525512695312,39.6770629882812,21.772424697876,304.337783145289,1134.91979497616,383.182614164586,67.5,107568.698516717,21391.9488673443
25049,"climate656",179.533585906029,38.5525512695312,39.6770629882812,21.772424697876,304.337783145289,1134.91979497616,383.182614164586,67.5,107568.698516717,21391.9488673443
24970,"climate489",179.533585906029,38.5525512695312,39.6770629882812,21.772424697876,304.337783145289,1134.91979497616,383.182614164586,67.5,107568.698516717,21391.9488673443
24890,"climate489",206.671163439751,47.6033020019531,39.4863662719727,12.9197015762329,304.337783145289,1134.91979497616,383.182614164586,57.75,107568.698516717,21391.9488673443
24810,"climate489",209.000006318092,48.3800010681152,39.4700012207031,12.1599998474121,304.337783145289,1134.91979497616,383.182614164586,57.75,107568.698516717,21391.9488673443
24730,"climate632",173.794478178024,48.3800010681152,39.4700012207031,12.1599998474121,861.421361683168,1704.70061658416,294.018872049505,64.25,67686.6388958978,89852.3822690977
24650,"climate632",205.978810787201,48.3800010681152,39.4700012207031,12.1599998474121,425.052845597938,1019.21261864948,1580.98607878351,64.25,67686.6388958978,89852.3822690977
24568,"climate632",209.000006318092,48.3800010681152,39.4700012207031,12.1599998474121,117.263355647059,984.389230607843,450.38271977451,64.25,67686.6388958978,89852.3822690977
24480,"climate626",397.496253252029,28.5108833312988,38.8612365722656,32.6378784179688,117.263355647059,984.389230607843,450.38271977451,64.25,67686.6388958978,89852.3822690977
24389,"climate626",538.74683380127,25.3750381469727,39.0846481323242,35.5484390258789,196.548617751351,700.599873583784,450.047934102703,77.25,67686.6388958978,89852.3822690977
24286,"climate546",549.480199813843,25.2522563934326,39.1083030700684,35.647403717041,NA,NA,NA,NA,NA,NA
24174,"climate546",746.683955192566,38.6419486999512,40.5683364868164,20.790340423584,NA,NA,NA,NA,NA,260680
24055,"climate547",339.054197072983,38.6504287719727,39.7574043273926,21.5940418243408,0,1799.689362,130.311613,64.25,107568.698516717,21391.9488673443
23931,"climate562",312.371879816055,38.5525512695312,39.6770629882812,21.772424697876,715.352636594017,450.927094910256,1409.1931522094,64.25,107568.698516717,21391.9488673443
23804,"climate562",250.820308923721,47.6033020019531,39.4863662719727,12.9197015762329,269.6486068123,248.444689112539,508.269831235986,64.25,20818.1194731035,48222.7925941118
23675,"climate562",286.539524793625,48.3800010681152,39.4700012207031,12.1599998474121,1058.44773054035,1523.37668798246,187.648517217544,61,42196.563378,16241.851558
23543,"climate562",300.75278878212,48.3800010681152,39.4700012207031,12.1599998474121,715.352636594017,450.927094910256,1409.1931522094,61,107568.698516717,21391.9488673443
23411,"climate562",301.670044660568,48.3800010681152,39.4700012207031,12.1599998474121,715.352636594017,450.927094910256,1409.1931522094,61,107568.698516717,21391.9488673443
23272,"climate562",301.670044660568,48.3800010681152,39.4700012207031,12.1599998474121,715.352636594017,450.927094910256,1409.1931522094,61,107568.698516717,21391.9488673443
23128,"climate562",301.670044660568,48.3800010681152,39.4700012207031,12.1599998474121,715.352636594017,450.927094910256,1409.1931522094,61,107568.698516717,21391.9488673443
22980,"climate562",301.670044660568,48.3800010681152,39.4700012207031,12.1599998474121,0,1799.689362,130.311613,61,107568.698516717,21391.9488673443
22831,"climate562",830.608785152435,41.3530235290527,40.8238220214844,17.8239440917969,0,1799.689362,130.311613,61,107568.698516717,21391.9488673443
22679,"climate474",875.999987125397,40.75,40.939998626709,18.3099994659424,441.747485,78.829374,0,64.25,67686.6388958978,89852.3822690977
22526,"climate474",956.679344177246,37.2954597473145,40.0525283813477,22.6520137786865,NA,NA,NA,NA,NA,NA
22373,"climate474",882.923543453217,40.4535446166992,40.863842010498,18.6826133728027,NA,NA,NA,NA,NA,NA
22221,"climate474",312.368392944336,47.7769737243652,39.5861778259277,12.6460552215576,269.6486068123,248.444689112539,508.269831235986,64.25,20818.1194731035,48222.7925941118
22067,"climate474",303.378820419312,46.9492340087891,39.7456512451172,13.3132371902466,NA,NA,NA,NA,NA,NA
21910,"climate474",460.782319307327,41.2302436828613,40.8474769592285,17.9229106903076,NA,NA,NA,NA,NA,NA
21753,"climate474",474.000006914139,40.75,40.939998626709,18.3099994659424,NA,NA,NA,NA,NA,186886.5302
21595,"climate474",474.000006914139,40.75,40.939998626709,18.3099994659424,NA,NA,NA,NA,NA,186886.5302
21435,"climate474",449.622631072998,37.1008949279785,40.5087089538574,22.3922729492188,NA,NA,NA,NA,NA,260680
21274,"climate474",447.530657052994,36.7877426147461,40.4716949462891,22.7425956726074,NA,NA,NA,NA,NA,260680
21114,"climate474",454.281330108643,41.8676147460938,40.6273384094238,17.5070858001709,NA,NA,NA,NA,NA,260680
20954,"climate474",472.487360239029,40.8727836608887,40.9163436889648,18.2110347747803,0,3228.23100816505,199.481832466019,57.75,67686.6388958978,89852.3822690977
20794,"climate485",341.380804777145,47.7769737243652,39.5861778259277,12.6460552215576,0,3228.23100816505,199.481832466019,57.75,67686.6388958978,89852.3822690977
20633,"climate474",348.376780748367,46.9492340087891,39.7456512451172,13.3132371902466,441.747485,78.829374,0,57.75,67686.6388958978,89852.3822690977
20472,"climate397",281.844824552536,48.2572174072266,39.4936561584473,12.2589654922485,269.6486068123,248.444689112539,508.269831235986,64.25,20818.1194731035,48222.7925941118
20311,"climate397",431.161254644394,42.7837867736816,40.548168182373,16.6707077026367,NA,NA,NA,NA,NA,260680
20148,"climate397",471.666663885117,40.8727836608887,40.9163436889648,18.2110347747803,NA,NA,NA,NA,NA,186886.5302
19981,"climate397",474.000006914139,40.75,40.939998626709,18.3099994659424,NA,NA,NA,NA,NA,186886.5302
19812,"climate400",474.000006914139,40.75,40.939998626709,18.3099994659424,NA,NA,NA,NA,NA,186886.5302
19643,"climate377",338.477581739426,47.7769737243652,39.5861778259277,12.6460552215576,2039.43123994286,631.917979780952,160.861047380952,67.5,107568.698516717,21391.9488673443
19473,"climate377",355.537921190262,48.3800010681152,39.4700012207031,12.1599998474121,1412.22362718919,857.668040788288,154.408333004505,61,107568.698516717,21391.9488673443
19302,"climate382",317.477464675903,48.3800010681152,39.4700012207031,12.1599998474121,92.1974189752066,221.511539256198,118.491324727273,57.75,107568.698516717,21391.9488673443
19131,"climate372",314.000010490417,48.3800010681152,39.4700012207031,12.1599998474121,92.1974189752066,221.511539256198,118.491324727273,57.75,107568.698516717,21391.9488673443
18961,"climate372",314.000010490417,48.3800010681152,39.4700012207031,12.1599998474121,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443
18790,"climate372",314.000010490417,48.3800010681152,39.4700012207031,12.1599998474121,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443
18620,"climate372",314.000010490417,48.3800010681152,39.4700012207031,12.1599998474121,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443
18450,"climate372",314.000010490417,48.3800010681152,39.4700012207031,12.1599998474121,0,625.434437,0,64.25,107568.698516717,21391.9488673443
18280,"climate372",314.000010490417,48.3800010681152,39.4700012207031,12.1599998474121,0,625.434437,0,64.25,107568.698516717,21391.9488673443
18111,"climate372",314.000010490417,48.3800010681152,39.4700012207031,12.1599998474121,0,3321.0504239901,316.110020653465,64.25,67686.6388958978,89852.3822690977
17944,"climate382",307.553231716156,41.3530235290527,40.8238220214844,17.8239440917969,NA,NA,NA,NA,NA,107663.1111
17777,"climate382",308.312624692917,42.1807632446289,40.6643486022949,17.1567630767822,NA,NA,NA,NA,NA,NA
17611,"climate382",313.559412956238,47.8997573852539,39.5625228881836,12.5470895767212,4448.4422585443,692.150388751055,960.633308312236,57.75,107568.698516717,21391.9488673443
17443,"climate382",314.000010490417,48.3800010681152,39.4700012207031,12.1599998474121,4448.4422585443,692.150388751055,960.633308312236,57.75,107568.698516717,21391.9488673443
17275,"climate376",314.000010490417,48.3800010681152,39.4700012207031,12.1599998474121,NA,NA,NA,NA,NA,NA
17105,"climate319",369.692921638489,46.9492340087891,39.7456512451172,13.3132371902466,129.563206,2503.370082,786.33196,64.25,107568.698516717,21391.9488673443
16935,"climate372",374.472230672836,46.8264541625977,39.7693061828613,13.412202835083,1220.05754935447,906.062367216138,382.17761067147,64.25,107568.698516717,21391.9488673443
16763,"climate312",318.779319524765,48.2572174072266,39.4936561584473,12.2589654922485,679.127296025478,2014.33754954459,356.500258292994,64.25,107568.698516717,21391.9488673443
16589,"climate426",314.000010490417,48.3800010681152,39.4700012207031,12.1599998474121,2152.0764649403,1108.39747047761,332.934616835821,64.25,107568.698516717,21391.9488673443
16414,"climate426",314.000010490417,48.3800010681152,39.4700012207031,12.1599998474121,2152.0764649403,1108.39747047761,332.934616835821,64.25,107568.698516717,21391.9488673443
16237,"climate407",314.000010490417,48.3800010681152,39.4700012207031,12.1599998474121,2152.0764649403,1108.39747047761,332.934616835821,64.25,107568.698516717,21391.9488673443
16059,"climate408",314.000010490417,48.3800010681152,39.4700012207031,12.1599998474121,0,6502.711818,668.068901,64.25,67686.6388958978,89852.3822690977
15881,"climate408",314.000010490417,48.3800010681152,39.4700012207031,12.1599998474121,0,6502.711818,668.068901,64.25,67686.6388958978,89852.3822690977
15701,"climate408",314.000010490417,48.3800010681152,39.4700012207031,12.1599998474121,0,6502.711818,668.068901,80.5,67686.6388958978,89852.3822690977
15520,"climate408",333.126872777939,47.3130226135254,39.4099960327148,13.2832345962524,292.720535916667,993.944302458333,1187.34915951389,80.5,67686.6388958978,89852.3822690977
15339,"climate365",315.64137339592,48.2884368896484,39.4648513793945,12.2563915252686,0,3009.203393,61.933848,80.5,67686.6388958978,89852.3822690977
15156,"climate401",319.625556468964,48.3800010681152,39.4700012207031,12.1599998474121,0,723.164222031008,172.388842728682,54.5,107568.698516717,21391.9488673443
14972,"climate365",342.111766338348,48.3800010681152,39.4700012207031,12.1599998474121,0,723.164222031008,172.388842728682,54.5,107568.698516717,21391.9488673443
14788,"climate408",316.370993852615,48.3800010681152,39.4700012207031,12.1599998474121,0,320.239987,598.844095,57.75,67686.6388958978,89852.3822690977
14602,"climate365",319.062978029251,48.3800010681152,39.4700012207031,12.1599998474121,441.747485,78.829374,0,64.25,67686.6388958978,89852.3822690977
14416,"climate397",365.178108215332,46.9492340087891,39.7456512451172,13.3132371902466,0,723.164222031008,172.388842728682,54.5,107568.698516717,21391.9488673443
14229,"climate349",470.314085483551,41.2302436828613,40.8474769592285,17.9229106903076,NA,NA,NA,NA,NA,NA
14041,"climate349",479.000002145767,40.75,40.939998626709,18.3099994659424,NA,NA,NA,NA,NA,186886.5302
13853,"climate349",479.000002145767,40.75,40.939998626709,18.3099994659424,NA,NA,NA,NA,NA,186886.5302
13667,"climate349",479.000002145767,40.75,40.939998626709,18.3099994659424,NA,NA,NA,NA,NA,186886.5302
13481,"climate349",479.000002145767,40.75,40.939998626709,18.3099994659424,NA,NA,NA,NA,NA,186886.5302
13296,"climate349",466.436266899109,42.1807632446289,40.6643486022949,17.1567630767822,NA,NA,NA,NA,NA,260680
13112,"climate365",389.162600040436,42.8198890686035,39.4068832397461,17.7825984954834,0,320.239987,598.844095,64.25,67686.6388958978,89852.3822690977
12929,"climate356",428.097635507584,22.995080947876,38.6922416687012,38.3226776123047,0,320.239987,598.844095,67.5,67686.6388958978,89852.3822690977
12747,"climate349",409.68531370163,26.3698692321777,38.7956390380859,34.8444900512695,0,723.164222031008,172.388842728682,67.5,107568.698516717,21391.9488673443
12566,"climate353",482.15988278389,41.5950508117676,39.2621192932129,19.15283203125,0,723.164222031008,172.388842728682,67.5,107568.698516717,21391.9488673443
12386,"climate353",319.506078958511,22.995080947876,38.6922416687012,38.3226776123047,0,1172.898061,269.04008,67.5,67686.6388958978,89852.3822690977
12208,"climate279",305.000007152557,21.2900009155273,38.6399993896484,40.0800018310547,0,2124.967873,121.735511,67.5,67686.6388958978,89852.3822690977
12031,"climate353",291.686207056046,26.3698692321777,38.7956390380859,34.8444900512695,0,1172.898061,269.04008,67.5,67686.6388958978,89852.3822690977
11856,"climate353",290.96394777298,46.674919128418,39.4177589416504,13.9173221588135,0,1249.838854,0,57.75,67686.6388958978,89852.3822690977
11684,"climate341",483.066409826279,48.3800010681152,39.4700012207031,12.1599998474121,0,1249.838854,0,67.5,67686.6388958978,89852.3822690977
11516,"climate341",407.867670059204,48.3800010681152,39.4700012207031,12.1599998474121,2031.24785902703,279.92644227027,40.1709806486487,54.5,107568.698516717,21391.9488673443
11349,"climate341",421.27001285553,48.3800010681152,39.4700012207031,12.1599998474121,2031.24785902703,279.92644227027,40.1709806486487,54.5,107568.698516717,21391.9488673443
11183,"climate141",401.825308799744,48.3800010681152,39.4700012207031,12.1599998474121,2031.24785902703,279.92644227027,40.1709806486487,54.5,107568.698516717,21391.9488673443
11018,"climate140",400.000005960464,48.3800010681152,39.4700012207031,12.1599998474121,1412.22362718919,857.668040788288,154.408333004505,54.5,107568.698516717,21391.9488673443
10854,"climate140",400.000005960464,48.3800010681152,39.4700012207031,12.1599998474121,1412.22362718919,857.668040788288,154.408333004505,54.5,107568.698516717,21391.9488673443
10691,"climate135",400.000005960464,48.3800010681152,39.4700012207031,12.1599998474121,0,723.164222031008,172.388842728682,54.5,107568.698516717,21391.9488673443
10529,"climate135",308.052957057953,43.3001289367676,39.3143615722656,17.3955097198486,0,320.239987,598.844095,57.75,67686.6388958978,89852.3822690977
10368,"climate132",300.162464380264,42.8641967773438,39.3010025024414,17.844799041748,0,1172.898061,269.04008,64.25,67686.6388958978,89852.3822690977
10208,"climate264",291.724145412445,47.9440689086914,39.4566421508789,12.6092882156372,0,6502.711818,668.068901,67.5,67686.6388958978,89852.3822690977
10051,"climate264",324.00518655777,28.5108833312988,38.8612365722656,32.6378784179688,0,6502.711818,668.068901,67.5,67686.6388958978,89852.3822690977
9895,"climate251",335.275858640671,21.7259330749512,38.6533546447754,39.6307106018066,822.246463,1039.109544,318.747373,67.5,67686.6388958978,89852.3822690977
9742,"climate251",302.994817495346,41.1591186523438,39.2487640380859,19.6021213531494,822.246463,1039.109544,318.747373,67.5,67686.6388958978,89852.3822690977
9591,"climate251",300.162464380264,42.8641967773438,39.3010025024414,17.844799041748,438.051593922481,766.018812224806,48.2425706511628,67.5,67686.6388958978,89852.3822690977
9442,"climate261",333.167642354965,22.995080947876,38.6922416687012,38.3226776123047,0,1427.95763380645,473.583048387097,67.5,67686.6388958978,89852.3822690977
9296,"climate261",717.143774032593,37.188232421875,39.595100402832,23.2193336486816,1339.68826790262,849.909413805244,103.121593812734,74,107568.698516717,21391.9488673443
9152,"climate248",784.167766571045,38.5525512695312,39.6770629882812,21.772424697876,0,1799.689362,130.311613,57.75,107568.698516717,21391.9488673443
9008,"climate248",484.931826591492,47.6033020019531,39.4863662719727,12.9197015762329,715.352636594017,450.927094910256,1409.1931522094,57.75,107568.698516717,21391.9488673443
8866,"climate248",247.177675366402,48.3800010681152,39.4700012207031,12.1599998474121,715.352636594017,450.927094910256,1409.1931522094,54.5,107568.698516717,21391.9488673443
8725,"climate248",229.000002145767,48.3800010681152,39.4700012207031,12.1599998474121,0,1996.65051,3709.5683,57.75,67686.6388958978,89852.3822690977
8584,"climate248",397.693127393723,48.3800010681152,39.4700012207031,12.1599998474121,0,206.685969,0,54.5,107568.698516717,21391.9488673443
8445,"climate256",412.357151508331,48.3800010681152,39.4700012207031,12.1599998474121,0,206.685969,0,57.75,107568.698516717,21391.9488673443
8307,"climate256",413.31085562706,48.3800010681152,39.4700012207031,12.1599998474121,0,206.685969,0,57.75,107568.698516717,21391.9488673443
8170,"climate228",413.391292095184,48.3800010681152,39.4700012207031,12.1599998474121,0,206.685969,0,57.75,107568.698516717,21391.9488673443
8034,"climate228",455.395400524139,48.3800010681152,39.4700012207031,12.1599998474121,770.260637815385,1487.61322916923,2129.4629948,57.75,107568.698516717,21391.9488673443
7899,"climate205",1320.06847858429,48.3800010681152,39.4700012207031,12.1599998474121,NA,NA,NA,NA,NA,260680
7766,"climate205",1614.10796642303,48.3800010681152,39.4700012207031,12.1599998474121,NA,NA,NA,NA,NA,NA
7635,"climate205",1633.00001621246,48.3800010681152,39.4700012207031,12.1599998474121,NA,NA,NA,NA,NA,NA
7506,"climate205",1633.00001621246,48.3800010681152,39.4700012207031,12.1599998474121,NA,NA,NA,NA,NA,NA
7380,"climate205",1687.94286251068,50.5120811462402,38.07861328125,11.4174280166626,NA,NA,NA,NA,NA,NA
7255,"climate213",1907.55820274353,59.0343551635742,32.5170249938965,8.44924736022949,NA,NA,NA,NA,NA,NA
7134,"climate176",1925.99999904633,59.75,32.0499992370605,8.19999980926514,NA,NA,NA,NA,NA,NA
7014,"climate189",1925.99999904633,59.75,32.0499992370605,8.19999980926514,NA,NA,NA,NA,NA,NA
6895,"climate189",1925.99999904633,59.75,32.0499992370605,8.19999980926514,NA,NA,NA,NA,NA,NA
6788,"climate189",1481.17315769196,56.2963752746582,37.5297508239746,6.17387342453003,NA,NA,NA,NA,NA,NA
6686,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
6583,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
6479,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
6377,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
6276,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
6177,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
6078,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5983,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5891,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5805,"climate176",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5720,"climate167",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5634,"climate167",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5548,"climate167",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5462,"climate167",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5372,"climate167",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5280,"climate167",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5185,"climate167",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
5089,"climate167",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
4993,"climate167",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
4898,"climate160",1442.999958992,56,38,6,NA,NA,NA,NA,NA,NA
4803,"climate160",812.967836856842,56,38,6,NA,NA,NA,NA,NA,NA
4708,"climate160",758.901178836823,56,38,6,NA,NA,NA,NA,NA,NA
4613,"climate160",758.901178836823,56,38,6,NA,NA,NA,NA,NA,NA
4518,"climate152",758.901178836823,56,38,6,NA,NA,NA,NA,NA,NA
4418,"climate152",578.321099281311,54.5711097717285,38.2756500244141,7.15511226654053,NA,NA,NA,NA,NA,NA
4316,"climate152",486.545890569687,48.8596115112305,39.3774757385254,11.7722816467285,NA,NA,NA,NA,NA,NA
4211,"climate152",270.233750343323,48.3800010681152,39.4700012207031,12.1599998474121,NA,NA,NA,NA,NA,NA
4109,"climate130",642.578840255737,49.8088874816895,39.1943473815918,11.0048875808716,NA,NA,NA,NA,NA,NA
4005,"climate130",390.506386756897,55.5203857421875,38.0925254821777,6.38771867752075,NA,NA,NA,NA,NA,NA
3902,"climate130",289.721369743347,50.4111213684082,39.0781707763672,10.5180425643921,NA,NA,NA,NA,NA,NA
3798,"climate130",314.620971679688,48.3800010681152,39.4700012207031,12.1599998474121,NA,NA,NA,NA,NA,NA
3696,"climate130",324.999988079071,48.3800010681152,39.4700012207031,12.1599998474121,NA,NA,NA,NA,NA,NA
26639,"climate687",0,0,0,0,0,0,0,NA,0,0
26559,"climate687",0,0,0,0,0,0,0,NA,0,0
26477,"climate608",119.552090764046,41.073112487793,27.8710403442383,4.40069055557251,NA,NA,NA,NA,NA,NA
26396,"climate600",40.8249124884605,14.0257377624512,9.51746463775635,1.50275754928589,NA,NA,NA,NA,NA,186886.5302
26314,"climate522",2.62299575842917,0.901151895523071,0.611495912075043,0.0965519919991493,NA,NA,NA,NA,NA,24960
26233,"climate616",0,0,0,0,0,0,0,NA,0,0
26150,"climate616",131.287261843681,41.073112487793,27.8710403442383,4.40069055557251,NA,NA,NA,NA,NA,NA
26065,"climate616",11.2664997577667,3.52471518516541,2.39177107810974,0.377648055553436,NA,NA,NA,NA,NA,24960
25980,"climate616",0,0,0,0,0,0,0,NA,0,0
25893,"climate522",0,0,0,0,0,0,0,NA,0,0
25806,"climate563",0,0,0,0,0,0,0,NA,0,0
25719,"climate563",0,0,0,0,0,0,0,NA,0,0
25630,"climate563",165.123671293259,65.5083618164062,22.6834087371826,3.91410827636719,NA,NA,NA,NA,NA,NA
25541,"climate563",174.418389797211,71.129997253418,24.6299991607666,4.25,NA,NA,NA,NA,NA,NA
25454,"climate553",169.245541095734,65.7969818115234,27.3527641296387,6.8565034866333,0,714.460309057143,2852.61716769683,77.25,20818.1194731035,48222.7925941118
25369,"climate502",135.832354426384,44.480052947998,38.2360916137695,17.2751159667969,0,714.460309057143,2852.61716769683,77.25,20818.1194731035,48222.7925941118
